# X      Y
-7.371164342471354303e+01 -9.263261752925340886e+01 -1.076255284673567587e+02 -1.178058163626975556e+02 -1.237340217920523173e+02 -1.267078649970761006e+02 -1.237340217920523031e+02 -1.178058163626975556e+02 -1.076255284673567303e+02 -9.263261752925339465e+01 -7.371164342471354303e+01
-5.807955093031654314e+01 -7.294079605206449912e+01 -8.469162174253007436e+01 -9.264925094722228494e+01 -9.727333264918310363e+01 -9.960299525519421593e+01 -9.727333264918307520e+01 -9.264925094722228494e+01 -8.469162174253007436e+01 -7.294079605206447070e+01 -5.807955093031651472e+01
-3.477903680034817313e+01 -4.361764047919305654e+01 -5.057390652187100244e+01 -5.525721155767377724e+01 -5.796590491213807894e+01 -5.934358351063105630e+01 -5.796590491213807894e+01 -5.525721155767376302e+01 -5.057390652187097402e+01 -4.361764047919304232e+01 -3.477903680034813050e+01
-6.802917677051222078e+00 -8.429798600807281161e+00 -9.655205857473969644e+00 -1.043343758577941038e+01 -1.086175507166807996e+01 -1.110199706424969612e+01 -1.086175507166807996e+01 -1.043343758577941038e+01 -9.655205857473973197e+00 -8.429798600807281161e+00 -6.802917677051219414e+00
2.222858670086220556e+01 2.806900844016676899e+01 3.276879716175884028e+01 3.602068274571802675e+01 3.794236412138414494e+01 3.887774333964570417e+01 3.794236412138414494e+01 3.602068274571804096e+01 3.276879716175886159e+01 2.806900844016680452e+01 2.222858670086224464e+01
4.853594475677437714e+01 6.112681347142674326e+01 7.117436839003234184e+01 7.805635611203567237e+01 8.209143275605211443e+01 8.408748432292601649e+01 8.209143275605211443e+01 7.805635611203568658e+01 7.117436839003235605e+01 6.112681347142675747e+01 4.853594475677441267e+01
6.867196247760544736e+01 8.641158647690795647e+01 1.005283483802125062e+02 1.101643610881577331e+02 1.157990125119113856e+02 1.186017192498834589e+02 1.157990125119113571e+02 1.101643610881576762e+02 1.005283483802124636e+02 8.641158647690791383e+01 6.867196247760539052e+01
7.997308758459701039e+01 1.005784189249093004e+02 1.169471785543909021e+02 1.280964514513009647e+02 1.346049808805001646e+02 1.378535400804821336e+02 1.346049808805001362e+02 1.280964514513009362e+02 1.169471785543908737e+02 1.005784189249093004e+02 7.997308758459702460e+01
8.091133670708408943e+01 1.017115150672727282e+02 1.182101138632264679e+02 1.294268060386486923e+02 1.359650139786823786e+02 1.392382404811285141e+02 1.359650139786823217e+02 1.294268060386486638e+02 1.182101138632264536e+02 1.017115150672726855e+02 8.091133670708404679e+01
7.130040003491407674e+01 8.958265338356902419e+01 1.040588789115781339e+02 1.138794091435755149e+02 1.195939972124762107e+02 1.224648844653291633e+02 1.195939972124761965e+02 1.138794091435754865e+02 1.040588789115780770e+02 8.958265338356898155e+01 7.130040003491404832e+01
5.232818672841828089e+01 6.569132946177636256e+01 7.624342704093892564e+01 8.337728178143781577e+01 8.751712083977382406e+01 8.960849802020389632e+01 8.751712083977379564e+01 8.337728178143778734e+01 7.624342704093889722e+01 6.569132946177630572e+01 5.232818672841823116e+01
2.641050749348245574e+01 3.308001173432262476e+01 3.830628288611521981e+01 4.180544215064158209e+01 4.382020817088942977e+01 4.485424513066000429e+01 4.382020817088941556e+01 4.180544215064154656e+01 3.830628288611517007e+01 3.308001173432256792e+01 2.641050749348240956e+01
-3.116149044618245600e+00 -4.052811203004870855e+00 -4.868050850125780649e+00 -5.483291483748992334e+00 -5.870053906347272310e+00 -6.034985311050995449e+00 -5.870053906347266093e+00 -5.483291483748982564e+00 -4.868050850125769102e+00 -4.052811203004856644e+00 -3.116149044618231390e+00
-3.242372454629520462e+01 -4.089263897818391769e+01 -4.768138062739379990e+01 -5.235686945848059537e+01 -5.510994362456764861e+01 -5.645993607963782068e+01 -5.510994362456766282e+01 -5.235686945848060247e+01 -4.768138062739382832e+01 -4.089263897818395321e+01 -3.242372454629524725e+01
-5.768844742370863088e+01 -7.263263290525831906e+01 -8.454706345165241999e+01 -9.269845914094017303e+01 -9.747356521156393683e+01 -9.984000111464203542e+01 -9.747356521156393683e+01 -9.269845914094018724e+01 -8.454706345165241999e+01 -7.263263290525833327e+01 -5.768844742370863088e+01
-7.558926463841751797e+01 -9.510023452073838257e+01 -1.106183307520904293e+02 -1.212039377571635299e+02 -1.273906712844623854e+02 -1.304712268945199014e+02 -1.273906712844624138e+02 -1.212039377571635299e+02 -1.106183307520904577e+02 -9.510023452073842520e+01 -7.558926463841757482e+01
-8.374393730915237199e+01 -1.053051181508520386e+02 -1.224248310798740249e+02 -1.340785504421013741e+02 -1.408783098612327933e+02 -1.442755292483547009e+02 -1.408783098612327933e+02 -1.340785504421013741e+02 -1.224248310798740249e+02 -1.053051181508520386e+02 -8.374393730915234357e+01
-8.102559587207431946e+01 -1.018365948241457772e+02 -1.183338806373331664e+02 -1.295413292111705914e+02 -1.360702963445250475e+02 -1.393428196198349553e+02 -1.360702963445250475e+02 -1.295413292111705914e+02 -1.183338806373331664e+02 -1.018365948241457772e+02 -8.102559587207431946e+01
-6.771775355375483230e+01 -8.505773308977471459e+01 -9.877520791945404710e+01 -1.080703233314799263e+02 -1.134742308881038610e+02 -1.161940804749387297e+02 -1.134742308881038610e+02 -1.080703233314799263e+02 -9.877520791945404710e+01 -8.505773308977471459e+01 -6.771775355375483230e+01
-4.548654441393325243e+01 -5.706959779037862290e+01 -6.619838767919598865e+01 -7.235501897463575460e+01 -7.592081620137528830e+01 -7.772931270564238559e+01 -7.592081620137527409e+01 -7.235501897463576881e+01 -6.619838767919598865e+01 -5.706959779037862290e+01 -4.548654441393325243e+01
-1.717261680756409348e+01 -2.144877349988429316e+01 -2.476677377028128291e+01 -2.696024466957732812e+01 -2.821007919370695305e+01 -2.886508859112180048e+01 -2.821007919370695305e+01 -2.696024466957732102e+01 -2.476677377028127935e+01 -2.144877349988428250e+01 -1.717261680756407927e+01
1.357138638791627905e+01 1.720911549067212576e+01 2.017391803203090817e+01 2.225653703893653912e+01 2.350139394738036813e+01 2.409309828040898438e+01 2.350139394738037524e+01 2.225653703893654978e+01 2.017391803203092948e+01 1.720911549067215418e+01 1.357138638791630925e+01
4.275155238917926681e+01 5.388169861448267284e+01 6.278462869204177821e+01 6.890025856687903172e+01 7.249407991678374685e+01 7.426365802429320695e+01 7.249407991678371843e+01 6.890025856687903172e+01 6.278462869204176400e+01 5.388169861448264442e+01 4.275155238917923128e+01
6.655102560555880586e+01 8.377170687298441010e+01 9.749085698508486075e+01 1.068683719621186299e+02 1.123577986195209633e+02 1.150822315099507023e+02 1.123577986195209633e+02 1.068683719621186299e+02 9.749085698508486075e+01 8.377170687298438168e+01 6.655102560555882008e+01
8.182873540434486870e+01 1.029338559814416243e+02 1.197111657888648466e+02 1.311484198917773654e+02 1.378295306361535779e+02 1.411596679217917085e+02 1.378295306361535495e+02 1.311484198917773085e+02 1.197111657888648182e+02 1.029338559814415959e+02 8.182873540434484028e+01
8.653342766009249942e+01 1.087949338373156820e+02 1.264611895411814544e+02 1.384789253736524302e+02 1.454873845745482015e+02 1.489926323004653739e+02 1.454873845745482015e+02 1.384789253736524302e+02 1.264611895411814686e+02 1.087949338373156962e+02 8.653342766009249942e+01
7.997849600603366582e+01 1.004986200884105330e+02 1.167536143424525505e+02 1.277865745711711867e+02 1.342093275522713043e+02 1.374332638378034801e+02 1.342093275522713043e+02 1.277865745711711298e+02 1.167536143424524937e+02 1.004986200884104903e+02 7.997849600603363740e+01
6.294086728851070234e+01 7.902892741501311491e+01 9.174063555269982828e+01 1.003412135536582639e+02 1.053353114717104404e+02 1.078550544244236562e+02 1.053353114717104262e+02 1.003412135536582497e+02 9.174063555269981407e+01 7.902892741501310070e+01 6.294086728851066681e+01
3.756985710966522873e+01 4.709466925513485336e+01 5.457857097053035034e+01 5.960653265453311178e+01 6.250963963538811896e+01 6.399125364034655661e+01 6.250963963538809764e+01 5.960653265453308336e+01 5.457857097053032902e+01 4.709466925513481783e+01 3.756985710966519321e+01
7.116559715802822872e+00 8.788357825770777509e+00 1.003035181391220476e+01 1.080379251057523149e+01 1.122190469633155807e+01 1.146459406147737958e+01 1.122190469633154919e+01 1.080379251057521905e+01 1.003035181391218700e+01 8.788357825770754417e+00 7.116559715802796227e+00
-2.448222198075837142e+01 -3.093759760512856261e+01 -3.614414238791307810e+01 -3.975656276813478485e+01 -4.189578708141930719e+01 -4.293253742216837310e+01 -4.189578708141929297e+01 -3.975656276813477774e+01 -3.614414238791306389e+01 -3.093759760512855905e+01 -2.448222198075836431e+01
-5.311232418123685761e+01 -6.691043392154966796e+01 -7.793196378223487386e+01 -8.548995024850081847e+01 -8.992544869866814850e+01 -9.211544430953058793e+01 -8.992544869866813428e+01 -8.548995024850079005e+01 -7.793196378223485965e+01 -6.691043392154965375e+01 -5.311232418123682919e+01
-7.501727910032317936e+01 -9.440982140832873881e+01 -1.098492270433129363e+02 -1.203941985399438579e+02 -1.265631794939672545e+02 -1.296287848714795246e+02 -1.265631794939672261e+02 -1.203941985399438295e+02 -1.098492270433128795e+02 -9.440982140832869618e+01 -7.501727910032310831e+01
-8.729057391068812422e+01 -1.097864886967343381e+02 -1.276598706925322375e+02 -1.398363061006278940e+02 -1.469455213006139047e+02 -1.504927904017116873e+02 -1.469455213006139047e+02 -1.398363061006279224e+02 -1.276598706925322375e+02 -1.097864886967343523e+02 -8.729057391068812422e+01
-8.826068564840355180e+01 -1.109457130923185986e+02 -1.289369607407408012e+02 -1.411664096636810086e+02 -1.482940157518201261e+02 -1.518632476878031810e+02 -1.482940157518201261e+02 -1.411664096636809802e+02 -1.289369607407407443e+02 -1.109457130923185417e+02 -8.826068564840350916e+01
-7.771796842656333126e+01 -9.763172326711999460e+01 -1.133922817533783274e+02 -1.240777318783990495e+02 -1.302926783436209348e+02 -1.334179189523389653e+02 -1.302926783436209348e+02 -1.240777318783990211e+02 -1.133922817533782990e+02 -9.763172326711996618e+01 -7.771796842656330284e+01
-5.695269577776304715e+01 -7.147452609367667264e+01 -8.292960083967182072e+01 -9.066377385533776589e+01 -9.514727435051429438e+01 -9.741707132558562421e+01 -9.514727435051428017e+01 -9.066377385533772326e+01 -8.292960083967177809e+01 -7.147452609367661580e+01 -5.695269577776297609e+01
-2.859792764691981759e+01 -3.579132644024217313e+01 -4.141265059764550216e+01 -4.516309232350361924e+01 -4.731635088811732714e+01 -4.842785039065707764e+01 -4.731635088811732004e+01 -4.516309232350359792e+01 -4.141265059764548084e+01 -3.579132644024213761e+01 -2.859792764691978206e+01
3.703762050385140725e+00 4.833393554404078252e+00 5.824039182992362562e+00 6.577384716740327875e+00 7.053346405135988206e+00 7.254064356892744314e+00 7.053346405135998864e+00 6.577384716740350967e+00 5.824039182992395425e+00 4.833393554404119996e+00 3.703762050385186466e+00
3.576758821471218397e+01 4.513607197586570408e+01 5.265963906928314486e+01 5.785266922944817480e+01 6.091570581077588997e+01 6.241241523932809088e+01 6.091570581077591129e+01 5.785266922944821033e+01 5.265963906928319460e+01 4.513607197586576802e+01 3.576758821471224081e+01
6.340801696317235780e+01 7.985517453432527191e+01 9.297913251913027466e+01 1.019674953248078992e+02 1.072372327246132784e+02 1.098443828234757973e+02 1.072372327246132642e+02 1.019674953248078992e+02 9.297913251913024624e+01 7.985517453432524349e+01 6.340801696317233649e+01
8.298441620372290117e+01 1.044171865413642877e+02 1.214706626024681384e+02 1.331094022049506691e+02 1.399142934836434620e+02 1.432999233396572549e+02 1.399142934836434620e+02 1.331094022049506691e+02 1.214706626024681242e+02 1.044171865413642735e+02 8.298441620372288696e+01
9.187985346405058351e+01 1.155381681113712489e+02 1.343242821997354781e+02 1.471134149352998861e+02 1.545761587054848292e+02 1.583040870043132315e+02 1.545761587054848576e+02 1.471134149352998861e+02 1.343242821997355350e+02 1.155381681113712489e+02 9.187985346405058351e+01
8.885016779048272895e+01 1.116618704735418532e+02 1.297403303852269403e+02 1.420178758192921009e+02 1.491683523079925635e+02 1.527542897217594202e+02 1.491683523079925635e+02 1.420178758192921009e+02 1.297403303852269403e+02 1.116618704735418248e+02 8.885016779048272895e+01
7.419685389509545814e+01 9.317609007000788779e+01 1.081797472515081608e+02 1.183374093511522460e+02 1.242386170028806163e+02 1.272129930857159650e+02 1.242386170028806163e+02 1.183374093511522176e+02 1.081797472515081324e+02 9.317609007000787358e+01 7.419685389509541551e+01
4.973987888930020773e+01 6.237736333823850288e+01 7.232172181025339341e+01 7.901526906807572459e+01 8.288593580332519650e+01 8.485530101343391607e+01 8.288593580332518229e+01 7.901526906807569617e+01 7.232172181025339341e+01 6.237736333823846735e+01 4.973987888930017220e+01
1.859241423896516565e+01 2.318663966489165773e+01 2.673190729411134114e+01 2.905877171449849783e+01 3.037661969201403878e+01 3.107560500712287777e+01 3.037661969201403878e+01 2.905877171449849072e+01 2.673190729411133404e+01 2.318663966489164707e+01 1.859241423896515499e+01
-1.523473090313618350e+01 -1.934898775865838516e+01 -2.271785094465568378e+01 -2.509718069891404468e+01 -2.652514284726338900e+01 -2.719815902455033552e+01 -2.652514284726338190e+01 -2.509718069891403758e+01 -2.271785094465567667e+01 -1.934898775865837450e+01 -1.523473090313618705e+01
-4.734880070872123525e+01 -5.970528419388890740e+01 -6.960465426564756797e+01 -7.641773052649979547e+01 -8.042732399425798917e+01 -8.239562311813583051e+01 -8.042732399425797496e+01 -7.641773052649978126e+01 -6.960465426564752534e+01 -5.970528419388885766e+01 -4.734880070872117130e+01
-7.354469930183947213e+01 -9.259727569430386040e+01 -1.077875850377077001e+02 -1.181805558157287095e+02 -1.242689390404278242e+02 -1.272860171893499910e+02 -1.242689390404277958e+02 -1.181805558157287095e+02 -1.077875850377076574e+02 -9.259727569430384619e+01 -7.354469930183945792e+01
-9.035475844285245728e+01 -1.136702796208025177e+02 -1.322107496705845051e+02 -1.448550350594308327e+02 -1.522435682637758418e+02 -1.559239116801138039e+02 -1.522435682637757850e+02 -1.448550350594308327e+02 -1.322107496705844767e+02 -1.136702796208025035e+02 -9.035475844285240044e+01
-9.550690253217710790e+01 -1.200753494131358678e+02 -1.395714810329876343e+02 -1.528332853235162077e+02 -1.605669175982519050e+02 -1.644351686971201616e+02 -1.605669175982518766e+02 -1.528332853235161508e+02 -1.395714810329876343e+02 -1.200753494131358252e+02 -9.550690253217709369e+01
-8.823079125490824026e+01 -1.108532369314953314e+02 -1.287655568015129859e+02 -1.409166291502284594e+02 -1.479871462550889021e+02 -1.515394014512645811e+02 -1.479871462550888737e+02 -1.409166291502284594e+02 -1.287655568015129859e+02 -1.108532369314953030e+02 -8.823079125490822605e+01
-6.937081684359002054e+01 -8.707528406173140922e+01 -1.010496011608050253e+02 -1.104921006096551821e+02 -1.159693545567892699e+02 -1.187387021853377291e+02 -1.159693545567892841e+02 -1.104921006096551821e+02 -1.010496011608050395e+02 -8.707528406173142344e+01 -6.937081684359002054e+01
-4.128963677417682021e+01 -5.172087391817602509e+01 -5.989716456747179762e+01 -6.537341858360430535e+01 -6.852748548563805286e+01 -7.014527344431492395e+01 -6.852748548563805286e+01 -6.537341858360431956e+01 -5.989716456747180473e+01 -5.172087391817601798e+01 -4.128963677417682732e+01
-7.573052969021079939e+00 -9.305197103502010236e+00 -1.056466057187391705e+01 -1.132432824483110245e+01 -1.172257892793309075e+01 -1.196738639634909518e+01 -1.172257892793310852e+01 -1.132432824483113620e+01 -1.056466057187396679e+01 -9.305197103502072409e+00 -7.573052969021143888e+00
2.742700349861540232e+01 3.469629378027094191e+01 4.057875350230411726e+01 4.467628433928176435e+01 4.711008239138747911e+01 4.828226058531692644e+01 4.711008239138748621e+01 4.467628433928177145e+01 4.057875350230413147e+01 3.469629378027096323e+01 2.742700349861542009e+01
5.915324123079198415e+01 7.455351170786479997e+01 8.687207828637788509e+01 9.533397853828120105e+01 1.003065696290348257e+02 1.027550246099829536e+02 1.003065696290348399e+02 9.533397853828120105e+01 8.687207828637791351e+01 7.455351170786481418e+01 5.915324123079201968e+01
8.343539182142679067e+01 1.050266600382995676e+02 1.222285281774207562e+02 1.339872813484334131e+02 1.408709525078488412e+02 1.442870003286069220e+02 1.408709525078488696e+02 1.339872813484333847e+02 1.222285281774207562e+02 1.050266600382995676e+02 8.343539182142680488e+01
9.703733614328891122e+01 1.220537762783489768e+02 1.419343283176436046e+02 1.554820149575316179e+02 1.633936048663870508e+02 1.673393915802764411e+02 1.633936048663870224e+02 1.554820149575316464e+02 1.419343283176436046e+02 1.220537762783489768e+02 9.703733614328891122e+01
9.808732857120874371e+01 1.232908495931278594e+02 1.432756221788113749e+02 1.568568912455047837e+02 1.647708610656971189e+02 1.687353694376267015e+02 1.647708610656971189e+02 1.568568912455047837e+02 1.432756221788113464e+02 1.232908495931278594e+02 9.808732857120871529e+01
8.633426474347476187e+01 1.084328706457294231e+02 1.259103207642051956e+02 1.377494032389441543e+02 1.446305227317658080e+02 1.480956310669973561e+02 1.446305227317658080e+02 1.377494032389441543e+02 1.259103207642051956e+02 1.084328706457294516e+02 8.633426474347477608e+01
6.319507676286983155e+01 7.927205525350446180e+01 9.193419242347920317e+01 1.004666527532323528e+02 1.054051666397267866e+02 1.079132360548921667e+02 1.054051666397267724e+02 1.004666527532323386e+02 9.193419242347917475e+01 7.927205525350441917e+01 6.319507676286981024e+01
3.158521315715499611e+01 3.948330258748312360e+01 4.562984082101249328e+01 4.970887794420909955e+01 5.204053778273449637e+01 5.325472794166498147e+01 5.204053778273448216e+01 4.970887794420908534e+01 4.562984082101247907e+01 3.948330258748309518e+01 3.158521315715497835e+01
-4.447682389280257276e+00 -5.837640310726250448e+00 -7.071607711946558794e+00 -8.021456855664469643e+00 -8.626298501709863231e+00 -8.876917831020548988e+00 -8.626298501709868560e+00 -8.021456855664482077e+00 -7.071607711946573893e+00 -5.837640310726265547e+00 -4.447682389280270598e+00
-4.024098799424685069e+01 -5.082542207615602337e+01 -5.934862386275658963e+01 -6.525091967824640449e+01 -6.874106836798674180e+01 -7.043763418137628207e+01 -6.874106836798674180e+01 -6.525091967824643291e+01 -5.934862386275660384e+01 -5.082542207615604468e+01 -4.024098799424685069e+01
-7.111925740034955368e+01 -8.960267617248821637e+01 -1.043704945410978269e+02 -1.145006673519619795e+02 -1.204471381880302232e+02 -1.233816532324955659e+02 -1.204471381880302232e+02 -1.145006673519619795e+02 -1.043704945410978269e+02 -8.960267617248817373e+01 -7.111925740034952526e+01
-9.300369423726108664e+01 -1.170462904777680535e+02 -1.361880229257960480e+02 -1.492617920685786999e+02 -1.569102253402832901e+02 -1.607109056214032421e+02 -1.569102253402832901e+02 -1.492617920685786999e+02 -1.361880229257960195e+02 -1.170462904777680535e+02 -9.300369423726107243e+01
-1.029496590285988731e+02 -1.294626568940809648e+02 -1.505178017703127864e+02 -1.648535185167509383e+02 -1.732195947640219345e+02 -1.773978359177651782e+02 -1.732195947640219345e+02 -1.648535185167508814e+02 -1.505178017703127580e+02 -1.294626568940809079e+02 -1.029496590285988162e+02
-9.954154427247833326e+01 -1.250831117629098941e+02 -1.453169166195648643e+02 -1.590513681941927757e+02 -1.670471890594868967e+02 -1.710602352022677337e+02 -1.670471890594868967e+02 -1.590513681941927757e+02 -1.453169166195648643e+02 -1.250831117629098514e+02 -9.954154427247830483e+01
-8.309224418664105372e+01 -1.043133365064827700e+02 -1.210712326266420007e+02 -1.324012767172945360e+02 -1.389765225536321793e+02 -1.422978177740272088e+02 -1.389765225536321793e+02 -1.324012767172945360e+02 -1.210712326266419865e+02 -1.043133365064827274e+02 -8.309224418664101108e+01
